Status,Block Number,Base,Date,Plane Type,Stays With Plane,Flight Number,Departure City,Departure Time,Arrival City,Arrival Time
Locked,552,LAX,29,320,True,878,LAX,1200,DFW,1655
Locked,552,LAX,29,320,False,883,DFW,1740,LAX,1905
Locked,552,LAX,29,320,False,544,LAX,2055,SJC,2159
Locked,552,LAX,30,320,False,547,SJC,1905,LAX,2020
Locked,552,LAX,30,320,False,114,LAX,2205,IAD,0545
Locked,552,LAX,32,320,False,89,IAD,0900,LAX,1150
Locked,553,LAX,10,320,True,878,LAX,1210,DFW,1705
Locked,553,LAX,10,320,False,883,DFW,1750,LAX,1915
Locked,553,LAX,10,320,False,544,LAX,2130,SJC,2240
Locked,553,LAX,11,320,False,236,SJC,1450,LAX,1605
Locked,553,LAX,11,320,True,165,LAX,1710,SJC,1820
Locked,553,LAX,11,320,False,547,SJC,1905,LAX,2020
Locked,553,LAX,11,320,False,544,LAX,2125,SJC,2235
Locked,553,LAX,12,320,False,236,SJC,1420,LAX,1535
Locked,553,LAX,12,320,True,165,LAX,1710,SJC,1820
Locked,553,LAX,12,320,False,547,SJC,1905,LAX,2020
Locked,554,LAX,19,320,False,536,LAX,1225,SJC,1335
Locked,554,LAX,20,320,True,312,SJC,0630,LAX,0740
Locked,554,LAX,20,320,False,312,LAX,0840,MCO,1615
Locked,554,LAX,21,320,False,315,MCO,1720,LAX,2005
Locked,555,LAX,30,320,False,947,LAX,2045,SFO,2159
Locked,555,LAX,30,320,False,86,SFO,2335,IAD,0730
Locked,555,LAX,32,320,False,69,IAD,1015,SFO,1310
Locked,555,LAX,32,319,False,816,SFO,1535,PDX,1720
Locked,555,LAX,33,319,True,805,PDX,0700,SFO,0845
Locked,555,LAX,33,319,True,956,SFO,1005,SAN,1135
Locked,555,LAX,33,319,False,961,SAN,1215,SFO,1350
Locked,555,LAX,33,320,False,932,SFO,1535,LAX,1655
Locked,556,LAX,30,320,True,925,LAX,0700,SFO,0820
Locked,556,LAX,30,320,False,22,SFO,0920,JFK,1759
Locked,556,LAX,31,320,False,399,JFK,0700,LAX,1025
Locked,556,LAX,31,320,False,536,LAX,1255,SJC,1405
Locked,556,LAX,32,320,True,312,SJC,0640,LAX,0755
Locked,556,LAX,32,320,False,312,LAX,0845,MCO,1625
Locked,556,LAX,33,320,False,315,MCO,1720,LAX,1959
Locked,557,LAX,2,320,False,925,LAX,0700,SFO,0820
Locked,557,LAX,2,320,False,22,SFO,0920,JFK,1759
Locked,557,LAX,3,320,True,251,JFK,0945,LAS,1235
Locked,557,LAX,3,320,False,251,LAS,1325,SFO,1455
Locked,557,LAX,4,320,False,340,SFO,0805,FLL,1625
Locked,557,LAX,5,320,False,321,FLL,0710,LAX,1000
Locked,558,LAX,6,319,True,534,LAX,0700,SJC,0810
Locked,558,LAX,6,319,False,537,SJC,0855,LAX,1010
Locked,558,LAX,6,320,False,112,LAX,1110,IAD,1855
Locked,558,LAX,7,320,False,89,IAD,0900,LAX,1150
Locked,558,LAX,7,320,False,536,LAX,1255,SJC,1405
Locked,558,LAX,8,320,True,312,SJC,0630,LAX,0740
Locked,558,LAX,8,320,False,312,LAX,0840,MCO,1615
Locked,558,LAX,9,320,False,315,MCO,1720,LAX,2005
Locked,559,LAX,7,319,True,534,LAX,0700,SJC,0810
Locked,559,LAX,7,319,False,537,SJC,0855,LAX,1010
Locked,559,LAX,7,320,False,878,LAX,1200,DFW,1655
Locked,559,LAX,8,319,True,871,DFW,0705,LAX,0835
Locked,559,LAX,8,319,False,874,LAX,0915,DFW,1410
Locked,559,LAX,9,319,True,713,DFW,0800,SFO,0955
Locked,559,LAX,9,319,False,204,SFO,1115,ORD,1725
Locked,559,LAX,10,320,False,231,ORD,0835,LAX,1115
Locked,560,LAX,10,319,True,925,LAX,0700,SFO,0820
Locked,560,LAX,10,319,False,925,SFO,0905,PDX,1050
Locked,560,LAX,11,320,False,805,PDX,0700,SFO,0840
Locked,560,LAX,11,319,False,956,SFO,1005,SAN,1135
Locked,560,LAX,12,320,True,953,SAN,0845,SFO,1020
Locked,560,LAX,12,320,True,924,SFO,1130,LAX,1250
Locked,560,LAX,12,320,False,412,LAX,1345,JFK,2200
Locked,560,LAX,13,320,False,23,JFK,1030,SFO,1410
Locked,560,LAX,13,320,False,932,SFO,1535,LAX,1655
Locked,561,LAX,22,319,False,925,LAX,0700,SFO,0820
Locked,561,LAX,22,320,False,22,SFO,0920,JFK,1755
Locked,561,LAX,23,320,True,251,JFK,0935,LAS,1235
Locked,561,LAX,23,320,False,251,LAS,1325,SFO,1500
Locked,561,LAX,24,320,True,1930,SFO,0800,LAX,0920
Locked,561,LAX,24,320,False,334,LAX,1015,FLL,1800
Locked,561,LAX,25,320,False,321,FLL,0700,LAX,1000
Locked,562,LAX,6,320,True,781,LAX,0730,SEA,1010
Locked,562,LAX,6,320,False,784,SEA,1055,LAX,1325
Locked,562,LAX,6,319,False,933,LAX,1540,SFO,1700
Locked,562,LAX,7,320,True,218,SFO,1015,AUS,1540
Locked,562,LAX,7,320,False,221,AUS,1700,SFO,1900
Locked,562,LAX,8,320,False,340,SFO,0810,FLL,1625
Locked,562,LAX,9,320,False,321,FLL,0700,LAX,1000
Locked,563,LAX,17,320,False,781,LAX,0730,SEA,1010
Locked,563,LAX,18,320,False,784,SEA,0930,LAX,1200
Locked,563,LAX,18,320,False,412,LAX,1345,JFK,2200
Locked,563,LAX,19,320,False,23,JFK,1030,SFO,1410
Locked,563,LAX,19,320,False,958,SFO,1515,SAN,1640
Locked,563,LAX,20,320,False,1951,SAN,0700,SFO,0829
Locked,563,LAX,20,319,True,956,SFO,1005,SAN,1135
Locked,563,LAX,20,319,False,961,SAN,1215,SFO,1350
Locked,563,LAX,20,320,False,932,SFO,1535,LAX,1655
Locked,564,LAX,20,320,False,781,LAX,0730,SEA,1010
Locked,564,LAX,21,319,False,751,SEA,0620,SFO,0825
Locked,564,LAX,21,320,False,22,SFO,0920,JFK,1755
Locked,564,LAX,22,320,False,407,JFK,0915,LAX,1245
Locked,564,LAX,22,DHD,False,330,LAX,1400,FLL,2140
Locked,564,LAX,23,320,False,327,FLL,1200,LAX,1455
Locked,565,LAX,24,320,False,781,LAX,0730,SEA,1010
Locked,565,LAX,25,320,False,784,SEA,0930,LAX,1200
Locked,565,LAX,25,320,False,783,LAX,1320,SEA,1600
Locked,565,LAX,26,320,False,753,SEA,0950,SFO,1155
Locked,565,LAX,26,320,False,1178,SFO,1425,EWR,2255
Locked,565,LAX,27,320,False,165,EWR,1300,LAX,1615
Locked,566,LAX,27,320,False,781,LAX,0730,SEA,1010
Locked,566,LAX,28,320,True,1780,SEA,0705,LAX,0935
Locked,566,LAX,28,320,False,406,LAX,1035,JFK,1900
Locked,566,LAX,29,320,False,407,JFK,0915,LAX,1245
Locked,566,LAX,29,DHD,False,330,LAX,1400,FLL,2140
Locked,566,LAX,30,320,False,327,FLL,1200,LAX,1455
Locked,567,LAX,30,320,False,404,LAX,0740,JFK,1559
Locked,567,LAX,31,320,False,407,JFK,0920,LAX,1245
Locked,567,LAX,31,319,False,486,LAX,1525,LAS,1635
Locked,567,LAX,32,319,False,897,LAS,0700,SFO,0829
Locked,567,LAX,32,320,False,84,SFO,0925,IAD,1725
Locked,567,LAX,33,320,False,89,IAD,0900,LAX,1150
Locked,568,LAX,8,320,False,108,LAX,0750,IAD,1530
Locked,568,LAX,9,320,False,69,IAD,1000,SFO,1305
Locked,568,LAX,9,319,False,816,SFO,1535,PDX,1720
Locked,568,LAX,10,320,True,84,PDX,0700,SFO,0840
Locked,568,LAX,10,320,False,84,SFO,0940,IAD,1740
Locked,568,LAX,11,320,False,69,IAD,1000,SFO,1305
Locked,568,LAX,11,320,False,932,SFO,1535,LAX,1655
Locked,569,LAX,22,320,False,108,LAX,0750,IAD,1530
Locked,569,LAX,23,320,False,69,IAD,1000,SFO,1305
Locked,569,LAX,23,319,False,816,SFO,1535,PDX,1720
Locked,569,LAX,24,320,True,84,PDX,0700,SFO,0840
Locked,569,LAX,24,320,False,84,SFO,0940,IAD,1740
Locked,569,LAX,25,320,False,69,IAD,1000,SFO,1305
Locked,569,LAX,25,320,False,932,SFO,1535,LAX,1655
Locked,570,LAX,14,320,False,108,LAX,0800,IAD,1540
Locked,570,LAX,15,320,False,69,IAD,1000,SFO,1305
Locked,570,LAX,15,319,False,908,SFO,1450,LAS,1620
Locked,570,LAX,16,320,True,909,LAS,1540,SFO,1715
Locked,570,LAX,16,320,False,910,SFO,1800,LAS,1930
Locked,570,LAX,17,320,True,491,LAS,0805,LAX,0915
Locked,570,LAX,17,320,True,232,LAX,1010,ORD,1610
Locked,570,LAX,17,DHD,False,241,ORD,1705,LAX,1945
Locked,571,LAX,20,320,False,108,LAX,0800,IAD,1540
Locked,571,LAX,21,320,False,89,IAD,0900,LAX,1150
Locked,571,LAX,21,320,False,929,LAX,1335,SFO,1450
Locked,571,LAX,22,320,True,1930,SFO,0800,LAX,0920
Locked,571,LAX,22,320,False,334,LAX,1015,FLL,1800
Locked,571,LAX,23,320,False,321,FLL,0700,LAX,1000
Locked,572,LAX,27,320,False,108,LAX,0800,IAD,1540
Locked,572,LAX,28,320,False,69,IAD,1000,SFO,1305
Locked,572,LAX,28,319,False,816,SFO,1535,PDX,1720
Locked,572,LAX,29,320,True,84,PDX,0700,SFO,0840
Locked,572,LAX,29,320,False,84,SFO,0940,IAD,1740
Locked,572,LAX,30,320,False,69,IAD,1000,SFO,1305
Locked,572,LAX,30,320,False,932,SFO,1535,LAX,1655
Locked,573,LAX,17,320,False,162,LAX,0815,EWR,1630
Locked,573,LAX,18,320,True,161,EWR,0905,LAX,1230
Locked,573,LAX,18,320,False,929,LAX,1335,SFO,1450
Locked,573,LAX,19,320,False,340,SFO,0810,FLL,1625
Locked,573,LAX,20,320,False,321,FLL,0700,LAX,1000
Locked,574,LAX,4,DHD,False,360,LAX,0820,BOS,1640
Locked,574,LAX,5,320,False,353,BOS,1625,SFO,2015
Locked,574,LAX,6,320,True,260,SFO,1215,LAS,1345
Locked,574,LAX,6,320,False,260,LAS,1435,JFK,2229
Locked,574,LAX,7,320,False,411,JFK,1300,LAX,1620
Locked,575,LAX,1,320,False,108,LAX,0825,IAD,1610
Locked,575,LAX,2,320,False,67,IAD,0700,SFO,1005
Locked,575,LAX,3,320,True,334,SFO,0800,LAX,0920
Locked,575,LAX,3,320,False,334,LAX,1015,FLL,1800
Locked,575,LAX,4,320,False,321,FLL,0710,LAX,1000
Locked,576,LAX,10,DHD,False,290,LAX,0840,CUN,1520
Locked,576,LAX,11,320,False,283,CUN,1630,SFO,2100
Locked,576,LAX,12,320,False,22,SFO,0920,JFK,1755
Locked,576,LAX,13,320,False,407,JFK,0915,LAX,1245
Locked,577,LAX,14,320,False,935,LAX,0900,SFO,1020
Locked,577,LAX,14,320,True,260,SFO,1215,LAS,1345
Locked,577,LAX,14,320,False,260,LAS,1435,JFK,2225
Locked,577,LAX,15,320,True,411,JFK,1300,LAX,1620
Locked,577,LAX,15,320,False,941,LAX,1715,SFO,1830
Locked,577,LAX,16,320,False,922,SFO,0645,LAX,0805
Locked,577,LAX,16,320,False,232,LAX,1010,ORD,1610
Locked,577,LAX,17,320,False,241,ORD,1705,LAX,1945
Locked,578,LAX,28,320,False,935,LAX,0900,SFO,1020
Locked,578,LAX,28,320,True,260,SFO,1215,LAS,1345
Locked,578,LAX,28,320,False,260,LAS,1435,JFK,2225
Locked,578,LAX,29,320,True,411,JFK,1300,LAX,1620
Locked,578,LAX,29,320,False,941,LAX,1715,SFO,1830
Locked,578,LAX,30,320,False,710,SFO,0720,DFW,1240
Locked,578,LAX,31,319,False,871,DFW,0700,LAX,0830
Locked,579,LAX,30,320,False,935,LAX,0900,SFO,1020
Locked,579,LAX,30,320,True,260,SFO,1215,LAS,1345
Locked,579,LAX,30,320,False,260,LAS,1435,JFK,2225
Locked,579,LAX,31,320,False,413,JFK,1655,LAX,2025
Locked,579,LAX,31,320,False,544,LAX,2130,SJC,2240
Locked,579,LAX,32,320,False,236,SJC,1450,LAX,1605
Locked,579,LAX,32,320,True,165,LAX,1710,SJC,1820
Locked,579,LAX,32,320,False,547,SJC,1905,LAX,2020
Locked,579,LAX,32,320,False,544,LAX,2125,SJC,2235
Locked,579,LAX,33,320,False,236,SJC,1420,LAX,1535
Locked,579,LAX,33,320,True,165,LAX,1710,SJC,1820
Locked,579,LAX,33,320,False,547,SJC,1905,LAX,2020
Locked,580,LAX,19,319,False,874,LAX,0915,DFW,1410
Locked,580,LAX,20,319,True,713,DFW,0800,SFO,0955
Locked,580,LAX,20,319,False,204,SFO,1115,ORD,1725
Locked,580,LAX,21,319,False,205,ORD,1430,SFO,1715
Locked,580,LAX,21,319,False,942,SFO,1915,LAX,2035
Locked,580,LAX,21,320,False,544,LAX,2130,SJC,2240
Locked,580,LAX,22,320,False,236,SJC,1420,LAX,1535
Locked,580,LAX,22,320,True,165,LAX,1710,SJC,1820
Locked,580,LAX,22,320,False,547,SJC,1905,LAX,2020
Locked,581,LAX,26,319,False,874,LAX,0915,DFW,1410
Locked,581,LAX,27,319,True,871,DFW,0700,LAX,0830
Locked,581,LAX,27,319,False,874,LAX,0915,DFW,1410
Locked,581,LAX,28,319,True,713,DFW,0800,SFO,0955
Locked,581,LAX,28,319,False,204,SFO,1115,ORD,1725
Locked,581,LAX,29,320,False,241,ORD,1705,LAX,1945
Locked,582,LAX,30,319,True,935,LAX,0925,SFO,1045
Locked,582,LAX,30,319,True,910,SFO,1130,LAS,1300
Locked,582,LAX,30,319,False,913,LAS,1340,SFO,1510
Locked,582,LAX,30,320,False,936,SFO,1620,LAX,1740
Locked,582,LAX,30,320,False,490,LAX,1855,LAS,2005
Locked,582,LAX,31,319,False,913,LAS,1340,SFO,1510
Locked,582,LAX,31,319,True,25,SFO,1600,PSP,1725
Locked,582,LAX,31,319,False,30,PSP,1810,SFO,1940
Locked,582,LAX,32,320,False,22,SFO,0920,JFK,1759
Locked,582,LAX,33,320,False,399,JFK,0700,LAX,1025
Locked,583,LAX,3,319,True,935,LAX,0925,SFO,1045
Locked,583,LAX,3,319,True,910,SFO,1130,LAS,1300
Locked,583,LAX,3,319,True,913,LAS,1340,SFO,1510
Locked,583,LAX,3,319,True,25,SFO,1600,PSP,1725
Locked,583,LAX,3,319,False,30,PSP,1810,SFO,1940
Locked,583,LAX,4,319,True,816,SFO,1535,PDX,1720
Locked,583,LAX,4,319,False,813,PDX,1800,SFO,1945
Locked,583,LAX,5,320,False,340,SFO,0805,FLL,1625
Locked,583,LAX,6,320,False,321,FLL,0710,LAX,1000
Locked,584,LAX,8,320,False,232,LAX,1010,ORD,1610
Locked,584,LAX,9,320,True,231,ORD,0835,LAX,1115
Locked,584,LAX,9,320,False,536,LAX,1225,SJC,1335
Locked,584,LAX,10,320,True,312,SJC,0630,LAX,0740
Locked,584,LAX,10,320,False,312,LAX,0840,MCO,1615
Locked,584,LAX,11,320,False,315,MCO,1720,LAX,2005
Locked,585,LAX,15,320,False,232,LAX,1010,ORD,1610
Locked,585,LAX,16,320,True,231,ORD,0835,LAX,1115
Locked,585,LAX,16,320,False,536,LAX,1225,SJC,1335
Locked,585,LAX,17,320,True,312,SJC,0630,LAX,0740
Locked,585,LAX,17,320,False,312,LAX,0840,MCO,1615
Locked,585,LAX,18,320,False,315,MCO,1720,LAX,2005
Locked,586,LAX,22,320,False,232,LAX,1010,ORD,1610
Locked,586,LAX,23,320,True,231,ORD,0835,LAX,1115
Locked,586,LAX,23,320,False,536,LAX,1225,SJC,1335
Locked,586,LAX,24,320,True,312,SJC,0630,LAX,0740
Locked,586,LAX,24,320,False,312,LAX,0840,MCO,1615
Locked,586,LAX,25,320,False,315,MCO,1720,LAX,2005
Locked,586,LAX,26,320,False,232,LAX,1010,ORD,1610
Locked,586,LAX,27,320,True,231,ORD,0835,LAX,1115
Locked,586,LAX,27,320,False,536,LAX,1225,SJC,1335
Locked,586,LAX,28,320,True,312,SJC,0630,LAX,0740
Locked,586,LAX,28,320,False,312,LAX,0840,MCO,1615
Locked,586,LAX,29,320,False,232,LAX,1010,ORD,1610
Locked,586,LAX,29,320,False,315,MCO,1720,LAX,2005
Locked,586,LAX,30,320,True,231,ORD,0835,LAX,1115
Locked,586,LAX,30,320,False,536,LAX,1225,SJC,1335
Locked,586,LAX,31,320,True,312,SJC,0630,LAX,0740
Locked,586,LAX,31,320,False,312,LAX,0840,MCO,1615
Locked,586,LAX,32,320,False,315,MCO,1720,LAX,2005
Locked,586,LAX,33,320,False,232,LAX,1010,ORD,1610
Locked,586,LAX,34,320,True,231,ORD,0835,LAX,1115
Locked,586,LAX,34,320,False,536,LAX,1225,SJC,1335
Locked,586,LAX,35,320,True,312,SJC,0630,LAX,0740
Locked,586,LAX,35,320,False,312,LAX,0840,MCO,1615
Locked,586,LAX,36,320,False,315,MCO,1720,LAX,2005
Locked,587,LAX,8,320,False,334,LAX,1015,FLL,1800
Locked,587,LAX,9,319,False,345,FLL,0835,SFO,1210
Locked,587,LAX,10,320,True,1930,SFO,0800,LAX,0920
Locked,587,LAX,10,320,False,334,LAX,1015,FLL,1800
Locked,587,LAX,11,320,False,321,FLL,0700,LAX,1000
Locked,588,LAX,7,319,True,474,LAX,1050,LAS,1200
Locked,588,LAX,7,319,False,469,LAS,1240,LAX,1350
Locked,588,LAX,7,320,False,416,LAX,1545,JFK,2359
Locked,588,LAX,8,320,False,411,JFK,1300,LAX,1620
Locked,588,LAX,8,320,False,945,LAX,1805,SFO,1920
Locked,588,LAX,9,320,False,340,SFO,0810,FLL,1625
Locked,588,LAX,10,320,False,321,FLL,0700,LAX,1000
Locked,589,LAX,10,319,True,474,LAX,1050,LAS,1200
Locked,589,LAX,10,319,True,469,LAS,1240,LAX,1350
Locked,589,LAX,10,319,True,486,LAX,1510,LAS,1620
Locked,589,LAX,10,319,False,475,LAS,1705,LAX,1815
Locked,589,LAX,10,320,False,490,LAX,2005,LAS,2115
Locked,589,LAX,11,319,True,469,LAS,1240,LAX,1350
Locked,589,LAX,11,319,False,933,LAX,1550,SFO,1710
Locked,589,LAX,11,320,False,918,SFO,1810,LAS,1940
Locked,589,LAX,12,320,False,491,LAS,0805,LAX,0915
Locked,589,LAX,12,320,False,334,LAX,1015,FLL,1800
Locked,589,LAX,13,320,False,321,FLL,0700,LAX,1000
Locked,590,LAX,16,319,True,474,LAX,1050,LAS,1200
Locked,590,LAX,16,319,False,469,LAS,1240,LAX,1350
Locked,590,LAX,16,320,False,416,LAX,1550,JFK,2359
Locked,590,LAX,17,320,False,413,JFK,1655,LAX,2025
Locked,590,LAX,17,320,False,544,LAX,2130,SJC,2240
Locked,590,LAX,18,320,False,236,SJC,1450,LAX,1605
Locked,590,LAX,18,320,True,165,LAX,1710,SJC,1820
Locked,590,LAX,18,320,False,547,SJC,1905,LAX,2020
Locked,590,LAX,18,320,False,544,LAX,2125,SJC,2235
Locked,590,LAX,19,320,False,236,SJC,1420,LAX,1535
Locked,590,LAX,19,320,True,165,LAX,1710,SJC,1820
Locked,590,LAX,19,320,False,547,SJC,1905,LAX,2020
Locked,591,LAX,4,320,True,927,LAX,1120,SFO,1240
Locked,591,LAX,4,320,False,1178,SFO,1425,EWR,2255
Locked,591,LAX,5,320,True,165,EWR,1300,LAX,1610
Locked,591,LAX,5,320,False,165,LAX,1710,SJC,1820
Locked,591,LAX,6,320,True,312,SJC,0640,LAX,0755
Locked,591,LAX,6,320,False,312,LAX,0845,MCO,1625
Locked,591,LAX,7,320,False,315,MCO,1720,LAX,1959
Locked,592,LAX,30,320,True,878,LAX,1200,DFW,1655
Locked,592,LAX,30,320,False,883,DFW,1740,LAX,1905
Locked,592,LAX,30,320,False,544,LAX,2055,SJC,2159
Locked,592,LAX,31,320,False,236,SJC,1450,LAX,1605
Locked,592,LAX,31,320,False,795,LAX,1715,SEA,1955
Locked,592,LAX,32,319,False,753,SEA,0950,SFO,1155
Locked,592,LAX,32,320,False,1178,SFO,1425,EWR,2255
Locked,592,LAX,33,320,False,165,EWR,1300,LAX,1610
Locked,593,LAX,11,320,False,878,LAX,1210,DFW,1705
Locked,593,LAX,12,320,False,871,DFW,1000,LAX,1125
Locked,593,LAX,12,320,False,536,LAX,1225,SJC,1335
Locked,593,LAX,13,320,True,312,SJC,0630,LAX,0740
Locked,593,LAX,13,320,False,312,LAX,0840,MCO,1615
Locked,593,LAX,14,320,False,315,MCO,1720,LAX,2005
Locked,594,LAX,18,320,False,878,LAX,1210,DFW,1705
Locked,594,LAX,19,319,True,879,DFW,1455,LAX,1620
Locked,594,LAX,19,319,False,882,LAX,1705,DFW,2155
Locked,594,LAX,20,320,True,715,DFW,1335,SFO,1530
Locked,594,LAX,20,320,False,936,SFO,1620,LAX,1740
Locked,594,LAX,20,319,False,797,LAX,1905,SEA,2140
Locked,594,LAX,21,320,False,796,SEA,1700,LAX,1930
Locked,595,LAX,26,320,False,536,LAX,1225,SJC,1335
Locked,595,LAX,27,320,True,312,SJC,0630,LAX,0740
Locked,595,LAX,27,320,False,312,LAX,0840,MCO,1615
Locked,595,LAX,28,320,False,315,MCO,1720,LAX,2005
Locked,595,LAX,28,320,False,544,LAX,2130,SJC,2240
Locked,595,LAX,29,320,False,236,SJC,1420,LAX,1535
Locked,595,LAX,29,320,True,165,LAX,1710,SJC,1820
Locked,595,LAX,29,320,False,547,SJC,1905,LAX,2020
Locked,596,LAX,10,320,False,166,LAX,1255,EWR,2110
Locked,596,LAX,11,320,False,165,EWR,1300,LAX,1615
Locked,596,LAX,11,320,False,945,LAX,1805,SFO,1920
Locked,596,LAX,12,320,False,174,SFO,0800,EWR,1630
Locked,596,LAX,13,320,False,161,EWR,0905,LAX,1230
Locked,597,LAX,21,320,False,166,LAX,1255,EWR,2110
Locked,597,LAX,22,320,False,165,EWR,1300,LAX,1615
Locked,597,LAX,22,320,False,945,LAX,1805,SFO,1920
Locked,597,LAX,23,320,False,340,SFO,0810,FLL,1625
Locked,597,LAX,24,320,False,321,FLL,0700,LAX,1000
Locked,598,LAX,24,320,False,166,LAX,1255,EWR,2110
Locked,598,LAX,25,320,False,165,EWR,1300,LAX,1615
Locked,598,LAX,25,320,False,945,LAX,1805,SFO,1920
Locked,598,LAX,26,320,False,340,SFO,0810,FLL,1625
Locked,598,LAX,27,320,False,321,FLL,0700,LAX,1000
Locked,598,LAX,29,320,False,166,LAX,1255,EWR,2110
Locked,598,LAX,30,320,False,165,EWR,1300,LAX,1615
Locked,598,LAX,30,320,False,945,LAX,1805,SFO,1920
Locked,598,LAX,31,320,False,340,SFO,0810,FLL,1625
Locked,598,LAX,32,320,False,321,FLL,0700,LAX,1000
Locked,599,LAX,30,320,False,166,LAX,1300,EWR,2120
Locked,599,LAX,31,320,False,187,EWR,1030,SFO,1405
Locked,599,LAX,31,320,False,958,SFO,1515,SAN,1640
Locked,599,LAX,32,319,True,1951,SAN,0700,SFO,0829
Locked,599,LAX,32,319,False,136,SFO,0920,PHL,1740
Locked,599,LAX,33,320,False,121,PHL,0800,LAX,1105
Locked,600,LAX,31,320,False,166,LAX,1300,EWR,2120
Locked,600,LAX,32,320,True,165,EWR,1300,LAX,1610
Locked,600,LAX,32,320,False,165,LAX,1710,SJC,1820
Locked,600,LAX,33,320,True,312,SJC,0640,LAX,0755
Locked,600,LAX,33,320,False,312,LAX,0845,MCO,1625
Locked,600,LAX,34,320,False,315,MCO,1720,LAX,1959
Locked,601,LAX,1,320,False,166,LAX,1300,EWR,2120
Locked,601,LAX,2,320,False,187,EWR,1030,SFO,1405
Locked,601,LAX,2,320,False,958,SFO,1515,SAN,1640
Locked,601,LAX,3,320,True,1951,SAN,0700,SFO,0829
Locked,601,LAX,3,320,False,84,SFO,0925,IAD,1725
Locked,601,LAX,4,320,False,89,IAD,0900,LAX,1150
Locked,602,LAX,4,320,False,166,LAX,1300,EWR,2120
Locked,602,LAX,5,320,False,187,EWR,1030,SFO,1405
Locked,602,LAX,5,320,False,958,SFO,1515,SAN,1640
Locked,602,LAX,6,320,False,1951,SAN,0700,SFO,0829
Locked,602,LAX,6,319,False,956,SFO,1005,SAN,1135
Locked,602,LAX,7,320,False,1951,SAN,0700,SFO,0829
Locked,602,LAX,7,319,False,956,SFO,1005,SAN,1135
Locked,602,LAX,7,319,False,961,SAN,1215,SFO,1350
Locked,602,LAX,7,320,False,932,SFO,1535,LAX,1655
Locked,603,LAX,7,320,False,166,LAX,1300,EWR,2120
Locked,603,LAX,8,320,True,165,EWR,1300,LAX,1615
Locked,603,LAX,8,320,False,165,LAX,1710,SJC,1820
Locked,603,LAX,9,320,False,547,SJC,1905,LAX,2020
Locked,603,LAX,9,320,False,338,LAX,2210,FLL,0545
Locked,603,LAX,10,320,False,337,FLL,1855,LAX,2155
Locked,604,LAX,14,320,False,929,LAX,1335,SFO,1450
Locked,604,LAX,14,320,True,746,SFO,1615,SEA,1820
Locked,604,LAX,14,320,False,759,SEA,1905,SFO,2110
Locked,604,LAX,15,320,True,270,SFO,0930,PVR,1505
Locked,604,LAX,15,320,False,273,PVR,1605,SFO,1800
Locked,604,LAX,16,320,False,340,SFO,0810,FLL,1625
Locked,604,LAX,17,320,False,321,FLL,0700,LAX,1000
Locked,605,LAX,15,320,False,929,LAX,1335,SFO,1450
Locked,605,LAX,15,320,True,746,SFO,1615,SEA,1820
Locked,605,LAX,15,320,False,759,SEA,1905,SFO,2110
Locked,605,LAX,16,320,False,26,SFO,1505,JFK,2330
Locked,605,LAX,17,320,False,29,JFK,1850,SFO,2235
Locked,605,LAX,18,320,False,932,SFO,1535,LAX,1655
Locked,606,LAX,27,320,False,929,LAX,1335,SFO,1450
Locked,606,LAX,27,320,True,746,SFO,1615,SEA,1820
Locked,606,LAX,27,320,False,759,SEA,1905,SFO,2110
Locked,606,LAX,28,320,True,218,SFO,1015,AUS,1535
Locked,606,LAX,28,320,False,221,AUS,1700,SFO,1900
Locked,606,LAX,29,320,True,1930,SFO,0800,LAX,0920
Locked,606,LAX,29,320,False,334,LAX,1015,FLL,1800
Locked,606,LAX,30,320,False,321,FLL,0700,LAX,1000
Locked,607,LAX,28,320,False,929,LAX,1335,SFO,1450
Locked,607,LAX,28,320,True,746,SFO,1615,SEA,1820
Locked,607,LAX,28,320,False,759,SEA,1905,SFO,2110
Locked,607,LAX,29,320,True,270,SFO,0930,PVR,1505
Locked,607,LAX,29,320,False,273,PVR,1605,SFO,1800
Locked,607,LAX,30,320,False,340,SFO,0810,FLL,1625
Locked,607,LAX,31,320,False,321,FLL,0700,LAX,1000
Locked,608,LAX,2,320,False,412,LAX,1340,JFK,2200
Locked,608,LAX,3,320,False,23,JFK,1035,SFO,1405
Locked,608,LAX,3,DHD,False,25,SFO,1600,PSP,1725
Locked,608,LAX,4,320,False,56,PSP,1440,JFK,2245
Locked,608,LAX,5,320,False,413,JFK,1655,LAX,2025
Locked,609,LAX,7,320,False,412,LAX,1340,JFK,2200
Locked,609,LAX,8,320,True,23,JFK,1030,SFO,1410
Locked,609,LAX,8,320,False,958,SFO,1515,SAN,1640
Locked,609,LAX,9,320,False,1951,SAN,0700,SFO,0829
Locked,609,LAX,9,320,False,352,SFO,0925,BOS,1800
Locked,609,LAX,10,320,False,367,BOS,1735,LAX,2110
Locked,610,LAX,14,320,False,412,LAX,1345,JFK,2200
Locked,610,LAX,15,320,False,23,JFK,1030,SFO,1410
Locked,610,LAX,15,320,False,958,SFO,1515,SAN,1640
Locked,610,LAX,16,320,False,1951,SAN,0700,SFO,0829
Locked,610,LAX,16,320,False,352,SFO,0925,BOS,1800
Locked,610,LAX,17,320,False,367,BOS,1735,LAX,2110
Locked,610,LAX,21,320,False,412,LAX,1345,JFK,2200
